A large, lumpy sack sits by the wall.	一個又大又不規則的布袋坐在牆邊。
Those look like oversized shields suitable for Ogres, Goons, and Frost Giants.	那些看起來像是為食人妖、爪牙和霜凍巨人設計的超大盾牌。
The barrels appear to be filled with flour and salt and look rather heavy.	那些桶子看起來裝滿了麵粉和鹽，看起來相當沉重。
"Oh, I'm sorry!  I didn't notice you coming in."	「哦，我很抱歉！我沒注意到你進來。」
"My, you look like an adventurer!  We don't see too many around here.  The brigands tend to get rid of most adventurers before they make it to town."	「天哪，你看起來像個冒險家！我們這裡不常見到。山賊通常會在冒險家到達鎮上之前就解決掉他們。」
"I do try to stock some things adventurers can use.  I actually would rather be an adventurer than a shopkeeper, you see."	「我確實會進一些冒險家能用的東西。老實說，我其實寧願做冒險家而不是店主，你懂吧。」
"My items are pretty ordinary, though.  You probably already have most of them if you've done any adventuring at all."	「不過我的商品相當普通。如果你做過任何冒險活動，你可能已經有大部分了。」
"You can get really good protection from my chain mail armor.  It's very heavy though, and I would have to charge you 500 silvers for it."	「我的鎖甲能為你提供非常好的保護。不過它很重，我得向你收 500 銀幣。」
"I always wanted to be an adventurer.  I read about them all all the time. The book I was just reading is about adventuring."	「我一直想成為冒險家。我經常閱讀關於他們的故事。我剛才正在讀的書就是關於冒險的。」
"Oh, this book?  It's about an adventurer who is trying to become a Hero. The title is 'Quest for Glory:  A Hero's Death'."	「哦，這本書？是關於一個冒險家想成為英雄的故事。書名是「英雄傳奇：英雄之死」。」
"I don't like to talk about other people behind their backs."	「我不喜歡在背後談論別人。」
"Ah!  The use of the dagger is a most skillful art.  Actually, this particular weapon is longer than most, but still easily concealable.  A bargain at 20 silvers."	「啊！匕首的使用是一門高超的藝術。實際上，這把武器比大多數都長，但仍然容易隱藏。只要 20 銀幣，划算得很。」
"Unfortunately, I have only standard weapons and equipment.  I carry daggers and chain armor.  Maybe someday I'll be able to carry magic ones, though."	「很遺憾，我只有標準武器和裝備。我只賣匕首和鎖甲。也許有一天我能賣魔法武器，不過。」
"It's a very good idea to carry an empty flask or two, in case you want to pick up a liquid or something else that needs a container.  Our flasks are a great bargain at 2 silvers each."	「隨身帶一兩個空瓶子是個不錯的主意，以防你想裝液體或其他需要容器的東西。我們的瓶子便宜得很，一個只要 2 銀幣。」
